index,velocity,filtered
1126,0,6995011,0
1127,0,6598035,0
1128,0,6180656,0
1129,0,5093005,0
1130,0,5375234,0
1131,0,3880324,0
1132,0,3929971,0
1133,0,2962524,0
1134,0,3676119,0
1135,0,2610268,0
1136,0,3933646,0
1137,0,3648267,0
1138,1,658779,0
1139,1,421214,0
1140,1,907923,0
1141,1,458958,0
1142,4,25187,0
1143,3,396031,0
1144,3,617144,0
1145,3,069125,0
1146,3,087665,0
1147,2,302998,0
1148,3,468463,0
1149,3,110533,0
1150,4,444047,0
1151,4,220479,0
1152,5,480787,0
1153,4,886044,0
1154,6,141379,0
1155,5,899059,0
1156,6,212156,0
1157,5,425388,0
1158,6,49209,0
1159,5,184763,0
1160,6,089464,0
1161,5,806296,0
1162,5,444364,0
1163,4,617728,0
1164,5,563463,0
1165,3,928382,0
1166,4,452298,0
1167,3,196482,0
1168,3,461635,0
1169,2,685962,0
1170,2,334671,0
1171,1,960434,0
1172,1,421349,0
1173,0,9848555,0
1174,0,5036926,0
1175,0,3154637,0
1176,0,2331003,0
1177,0,5115814,0
1178,1,578117,0
1179,1,362275,0
1180,2,330156,0
1181,2,074712,0
1182,2,032777,0
1183,3,066118,0
1184,2,749087,0
1185,3,820853,0
1186,5,026362,0
1187,4,028416,0
1188,3,904818,0
1189,4,275095,0
1190,3,771803,0
1191,4,278056,0
1192,5,015338,0
1193,3,966372,0
1194,3,536208,0
1195,3,978048,0
1196,3,174465,0
1197,3,817525,0
1198,3,637746,0
1199,3,536129,0
1200,2,839701,0
1201,2,827623,0
1202,2,430074,0
1203,2,492432,0
1204,2,334894,0
1205,1,973773,0
1206,1,688305,0
1207,1,528958,0
1208,1,329631,0
1209,1,196339,0
1210,1,094813,0
1211,0,9232613,0
1212,0,865466,0
1213,0,7236577,0
1214,0,6311039,0
1215,0,5895147,0
1216,0,441044,0
1217,0,5081803,0
1218,0,3583388,0
1219,0,3775112,0
1220,0,3037551,0
1221,0,2860872,0
1222,0,2546037,0
1223,0,1833196,0
1224,0,1938633,0
1225,0,1734668,0
1226,0,1735366,0
1227,0,2265882,0
1228,0,1914621,0
1229,0,1966799,0
1230,0,2015394,0
1231,0,1865025,0
1232,0,1862514,0
1233,0,245962,0
1234,0,2294881,0
1235,0,2916773,0
1236,0,2629176,0
1237,0,3294271,0
1238,0,2931403,0
1239,0,3237756,0
1240,0,28832,0
1241,0,3820807,0
1242,0,3185733,0
1243,0,4811803,0
1244,0,3964571,0
1245,0,6337289,0
1246,0,5017666,0
1247,0,5096571,0
1248,0,4444769,0
1249,0,4095985,0
1250,0,3790577,0
1251,0,5960788,0
1252,0,50078,0
1253,0,6578177,0
1254,0,514204,0
1255,0,6741192,0
1256,0,5474764,0
1257,0,5642155,0
1258,0,5154671,0
1259,0,3633593,0
1260,0,3087339,0
1261,0,1155831,0
1262,0,1213102,0
1263,0,312866,0
1264,0,2628242,0
1265,0,4608711,0
1266,0,3615376,0
1267,0,5529456,0
1268,0,4599162,0
1269,0,5238379,0
1270,0,4136475,0
1271,0,8483717,0
1272,0,6924393,0
1273,1,29862,0
1274,0,992901,0
1275,1,737258,0
1276,1,353402,0
1277,2,211953,0
1278,1,858129,0
1279,2,27983,0
1280,1,866652,0
1281,2,417976,0
1282,2,21716,0
1283,2,141568,0
1284,2,033813,0
1285,2,326094,0
1286,1,866343,0
1287,2,380508,0
1288,1,889294,0
1289,1,868747,0
1290,1,525173,0
1291,2,052929,0
1292,1,675293,0
1293,1,714603,0
1294,1,452006,0
1295,1,032189,0
1296,0,9849491,0
1297,1,531892,0
1298,1,579696,0
1299,1,275175,0
1300,1,240616,0
1301,1,48674,0
1302,1,378746,0
1303,1,441515,0
1304,1,275916,0
1305,1,218568,0
1306,1,050398,0
1307,1,068904,0
1308,0,8413424,0
1309,1,299306,0
1310,1,086784,0
1311,1,826061,0
1312,1,398591,0
1313,2,255379,0
1314,1,815986,0
1315,2,063616,0
1316,1,856243,0
1317,2,879534,0
1318,2,526326,0
1319,4,10286,0
1320,3,505085,0
1321,4,971003,0
1322,4,189625,0
1323,3,615814,0
1324,4,89428,0
1325,5,252569,0
1326,4,687346,0
1327,4,789068,0
1328,4,52551,0
1329,3,610112,0
1330,3,9483,0
1331,3,503381,0
1332,3,697723,0
1333,4,281912,0
1334,3,364761,0
1335,2,825411,0
1336,2,586243,0
1337,2,474403,0
1338,1,964967,0
1339,1,902494,0
1340,1,448501,0
1341,1,321665,0
1342,0,9279187,0
1343,0,7796527,0
1344,0,7961721,0
1345,1,259119,0
1346,1,06394,0
1347,1,130368,0
1348,1,384605,0
1349,1,314034,0
1350,1,380339,0
1351,1,337725,0
1352,2,047927,0
1353,1,98425,0
1354,2,476892,0
1355,2,424021,0
1356,3,106772,0
1357,2,713603,0
1358,3,837729,0
1359,3,280348,0
1360,4,006964,0
1361,3,32204,0
1362,4,549917,0
1363,3,383237,0
1364,4,357606,0
1365,3,660237,0
1366,3,897434,0
1367,3,789489,0
1368,3,67095,0
1369,3,28827,0
1370,3,449932,0
1371,3,136193,0
1372,2,910993,0
1373,2,662463,0
1374,2,590377,0
1375,2,285807,0
1376,2,522892,0
1377,1,99106,0
1378,2,008439,0
1379,1,719958,0
1380,1,642225,0
1381,1,361504,0
1382,1,37676,0
1383,1,07981,0
1384,1,059095,0
1385,0,8566501,0
1386,0,8754578,0
1387,0,6761557,0
1388,0,713542,0
1389,0,5670308,0
1390,0,6204508,0
1391,0,5401283,0
1392,0,572799,0
1393,0,490987,0
1394,0,6270991,0
1395,0,525968,0
1396,0,5792773,0
1397,0,4528308,0
1398,0,555344,0
1399,0,4745281,0
1400,0,6609756,0
1401,0,5801919,0
1402,0,6572135,0
1403,0,5470796,0
1404,0,6313657,0
1405,0,4584874,0
1406,0,5118648,0
1407,0,3673287,0
1408,0,3758264,0
1409,0,2779689,0
1410,0,2563109,0
1411,0,2068823,0
1412,0,1928523,0
1413,0,1413349,0
1414,0,2064323,0
1415,0,1352414,0
1416,0,1670951,0
1417,0,1224337,0
1418,0,1398186,0
1419,0,1193281,0
1420,0,152211,0
1421,0,1476119,0
